method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,posterior_trace,condition_number,information_logdet
historical_tod_mean,4.006919842479675,6.818881865498303,0.08415607614545297,PeMS7_228,0.1,23,205,random,0,24,2026,,,,
neighbor_average,7.54003613369467,11.945611806414073,0.17224819450154408,PeMS7_228,0.1,23,205,random,0,24,2026,,,,
gsp,3.7041256535755562,6.283748239176998,0.08266645322979099,PeMS7_228,0.1,23,205,random,0,24,2026,,19.216007447433086,161.6633347321904,661.254288376412
gls_map,3.5287393078051723,6.023403521472898,0.08134166971563167,PeMS7_228,0.1,23,205,random,0,24,2026,,375.5299336652696,1914.511659749194,110.97814934866429
historical_tod_mean,3.999820418360433,6.850395632479787,0.08417097690620742,PeMS7_228,0.1,23,205,random,1,24,2026,,,,
neighbor_average,6.966367716802167,10.89988483748409,0.16858641079219414,PeMS7_228,0.1,23,205,random,1,24,2026,,,,
gsp,3.7027518517988143,6.286940689625854,0.08165307908883841,PeMS7_228,0.1,23,205,random,1,24,2026,,19.21482007855433,161.64249249149069,661.2410696051451
gls_map,3.548499113157557,5.993171066196302,0.0789454969631735,PeMS7_228,0.1,23,205,random,1,24,2026,,373.8183999909644,2068.7317026490414,110.38348396775207
historical_tod_mean,4.082581766598916,6.946681436490166,0.08587741294361614,PeMS7_228,0.1,23,205,random,2,24,2026,,,,
neighbor_average,6.836224311201445,10.370029902756114,0.15701043234312173,PeMS7_228,0.1,23,205,random,2,24,2026,,,,
gsp,3.686957593147271,6.372006727171556,0.08170725330676377,PeMS7_228,0.1,23,205,random,2,24,2026,,19.219616447338723,157.1805255092368,661.3412588891111
gls_map,3.557787357123358,6.096173086073946,0.08064166511933366,PeMS7_228,0.1,23,205,random,2,24,2026,,377.71266470216506,1880.1585878111134,109.81669322176583
historical_tod_mean,4.052075414972899,6.964332633383686,0.08526627380077666,PeMS7_228,0.1,23,205,random,3,24,2026,,,,
neighbor_average,6.915325767841011,10.654732715120234,0.1649848844012377,PeMS7_228,0.1,23,205,random,3,24,2026,,,,
gsp,3.6798054610548188,6.402254137386891,0.08104099496543772,PeMS7_228,0.1,23,205,random,3,24,2026,,19.21494150776166,161.72565376551506,661.2497596282138
gls_map,3.549506056563251,6.1375261983964045,0.0806066623492821,PeMS7_228,0.1,23,205,random,3,24,2026,,381.40049167147447,2015.6668254523527,111.14133043017978
historical_tod_mean,3.9541532435636855,6.715931451296326,0.08392171408976029,PeMS7_228,0.1,23,205,random,4,24,2026,,,,
neighbor_average,7.416418247515807,11.88130215818553,0.17026515082423016,PeMS7_228,0.1,23,205,random,4,24,2026,,,,
gsp,3.5682891190272072,6.135079399454639,0.08169649129483561,PeMS7_228,0.1,23,205,random,4,24,2026,,19.22032593777326,156.6275219360895,661.3035164266824
gls_map,3.5165118166855573,5.954172938665862,0.0823505536996575,PeMS7_228,0.1,23,205,random,4,24,2026,,394.71586359823885,2415.1004200332454,110.05539073698125
historical_tod_mean,4.047172510162601,6.924234142591112,0.08543620206232824,PeMS7_228,0.1,23,205,random,5,24,2026,,,,
neighbor_average,6.963179482836494,10.795591551442358,0.1683688333351448,PeMS7_228,0.1,23,205,random,5,24,2026,,,,
gsp,3.6500013038490087,6.360944622790712,0.08245999219396118,PeMS7_228,0.1,23,205,random,5,24,2026,,19.21685715109446,161.90503444067465,661.2838848102369
gls_map,3.5875306894967687,6.222638319127634,0.08397252515922402,PeMS7_228,0.1,23,205,random,5,24,2026,,373.98269107846227,1905.907355907849,111.02770491602541
historical_tod_mean,3.981699864498645,6.830665399825255,0.08333291139044503,PeMS7_228,0.1,23,205,random,6,24,2026,,,,
neighbor_average,6.723567920054201,10.602486626470396,0.16401709902118872,PeMS7_228,0.1,23,205,random,6,24,2026,,,,
gsp,3.709242526580944,6.386375754177089,0.08011898417011498,PeMS7_228,0.1,23,205,random,6,24,2026,,19.21528461624527,161.07999625212247,661.2269037273044
gls_map,3.579650806754115,6.124942628187903,0.08092085178776472,PeMS7_228,0.1,23,205,random,6,24,2026,,376.96587569855603,2157.6225474871,113.79014300644016
historical_tod_mean,4.009215277777777,6.86018490375769,0.08563048872466418,PeMS7_228,0.1,23,205,random,7,24,2026,,,,
neighbor_average,6.913851626016261,10.996073348421257,0.17064264961638434,PeMS7_228,0.1,23,205,random,7,24,2026,,,,
gsp,3.706698816704815,6.332052426649397,0.08641134030499868,PeMS7_228,0.1,23,205,random,7,24,2026,,19.216508998730312,157.92525672415013,661.2589903890878
gls_map,3.533400887793479,6.084464279852512,0.08533843710309673,PeMS7_228,0.1,23,205,random,7,24,2026,,379.44556227539204,1994.4888255848632,111.89030002466511
historical_tod_mean,3.99246616700542,6.852706482380474,0.08366569933201298,PeMS7_228,0.1,23,205,random,8,24,2026,,,,
neighbor_average,6.978098746612465,11.064774416297158,0.1716267657425748,PeMS7_228,0.1,23,205,random,8,24,2026,,,,
gsp,3.6604592108378093,6.309851332609151,0.08002744318972986,PeMS7_228,0.1,23,205,random,8,24,2026,,19.21554172550651,159.82769006926253,661.2436634299186
