method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,0.36206264009190525,0.3556516330319056,648
gsp,condition_number,0.3639641991857925,0.34765370793846684,648
gsp,information_logdet,-0.36725237436036573,-0.38505261092996984,648
gls_map,posterior_trace,0.8547090236617516,0.8471371422916304,648
gls_map,condition_number,0.8111746895813896,0.8437542613468476,648
gls_map,information_logdet,-0.8249279560828104,-0.8089064773177713,648
