method,certificate,pearson_mae,spearman_mae,n
gsp,posterior_trace,-0.20490098864002465,-0.2739112525561248,360
gsp,condition_number,-0.20545846006149054,-0.3816213132549659,360
gsp,information_logdet,0.18991216078646672,0.24896838719376502,360
gls_map,posterior_trace,0.9216382218146443,0.9347663964610797,360
gls_map,condition_number,0.8122870178527513,0.9071126016936109,360
gls_map,information_logdet,-0.8509681313380459,-0.8889964429982726,360
