method,mae,rmse,mape,dataset,budget,sensor_count,hidden_count,layout_type,layout_id,split_seed,layout_seed,validation_selected_mae,robustness_family,robustness_condition,failure_rate,noise_scale,missing_rate,missing_block_steps,split_mode,cost_proxy,cost_budget,layout_sensor_cost,cost_feasible,selected_sensor_count,active_sensor_count,dropped_sensor_count,posterior_trace,condition_number,information_logdet
historical_tod_mean,5.274057045263029,9.288761677912245,0.151277510484619,PeMS7_1026,0.1,103,923,random,0,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.038393322900365,12.155180701406552,0.2223854473725908,PeMS7_1026,0.1,103,923,random,0,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,5.175885911229755,8.736922472236067,0.1425021950587541,PeMS7_1026,0.1,103,923,random,0,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415744873564577,686.6986309847633,4472.906499282528
gls_map,4.414242037382283,7.254274605040464,0.11654188413866493,PeMS7_1026,0.1,103,923,random,0,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1327.0184540229914,9981.950803011488,1221.1479350270367
historical_tod_mean,5.258488896788854,9.289409172329746,0.15176261427453205,PeMS7_1026,0.1,103,923,random,1,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.003419367701941,12.182093221792892,0.21801329224355007,PeMS7_1026,0.1,103,923,random,1,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,5.193890228583489,8.69170749762783,0.14149714738553462,PeMS7_1026,0.1,103,923,random,1,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.4169285078687,683.4828548070824,4472.821768072769
gls_map,4.403098473400487,7.250297516081292,0.11694121413991705,PeMS7_1026,0.1,103,923,random,1,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1338.1454316617326,9151.644681135633,1217.291905429875
historical_tod_mean,5.236936271743711,9.223411924745486,0.14990651611419395,PeMS7_1026,0.1,103,923,random,2,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.07310206502548,12.091022021227138,0.2147619537748181,PeMS7_1026,0.1,103,923,random,2,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,5.160088462898449,8.65701205523249,0.14081712481917552,PeMS7_1026,0.1,103,923,random,2,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.416192491265814,687.4541441279363,4472.951381376015
gls_map,4.28429081998562,7.036771339665774,0.11172571198998352,PeMS7_1026,0.1,103,923,random,2,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1355.65594396723,8541.66738161894,1213.4727163850446
historical_tod_mean,5.272037588780547,9.315605131484459,0.15294943920344561,PeMS7_1026,0.1,103,923,random,3,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.101094709281329,12.245123574670897,0.2265876907705092,PeMS7_1026,0.1,103,923,random,3,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,5.167394139382099,8.740411664551607,0.1430820306526751,PeMS7_1026,0.1,103,923,random,3,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.415736094815827,686.7137302017321,4472.882052329351
gls_map,4.369554941459165,7.180665119316733,0.11524439931387587,PeMS7_1026,0.1,103,923,random,3,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1331.4578658697956,8996.609967293543,1217.61119012687
historical_tod_mean,5.260175651935112,9.276131931344116,0.1515014389763893,PeMS7_1026,0.1,103,923,random,4,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
neighbor_average,8.094845649753216,12.231580957069486,0.21595883169108668,PeMS7_1026,0.1,103,923,random,4,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,,,
gsp,5.1849386799555575,8.706836513522601,0.14284395225222649,PeMS7_1026,0.1,103,923,random,4,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,20.417042139477786,682.5061839768164,4472.8701174133175
gls_map,4.267645847635388,7.061090113447164,0.11359512482671022,PeMS7_1026,0.1,103,923,random,4,33,3059,,baseline,baseline,0.0,0.0,0.0,0,random,none,0.0,0.0,True,103,103,0,1375.7734123905334,9485.283132386583,1210.0206343841853
